ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99862389;VD;Démolition d'un bâtiment d'habitation en annexe;5; ; ;26.01.2006; ;0.05;0.05;1;0;0;0;0;14;;;;;;;;;
99862387;VD;Construction d'une villa individuelle avec couvert à voiture;1; ; ;24.01.2006; ;0.664;0.664;1;1;2;1;2;14;174;;;;;;;;
99858607;VD;Transformation des combles d'un immeuble locatif/appartements;3; ; ;10.01.2006; ;1;1;1;12;1;0;0;12;;;;;;;;;
99858606;VD;Transformation d'un immeuble locatif/combles.;3; ; ;06.01.2006; ;0.7;0.7;1;12;1;0;0;12;;;;;;;;;
99858605;VD;Agrandissement et rénovation du stade de foot de Copet 1;2; ; ;04.01.2006; ;2.7;2.7;1;0;1;0;0;115;122;129;;;;;;;
99858604;VD;Agrandissement et transformation d'une villa;2; ; ;10.01.2006; ;0.77;0.77;1;1;3;1;3;14;;;;;;;;;
99852019;VD;Transformation d'une maison familiale/citerne, cave;3; ; ;16.11.2005;05.01.2006;0.12;0.12;1;0;0;0;0;14;;;;;;;;;
99852016;VD;Construction d'une maison individuelle avec garage;1; ; ;14.11.2005;05.01.2006;0.98;0.98;1;1;2;1;0;14;139;;;;;;;;
99855612;VD;Transformation d'une habitation avec atelier de peinture;3; ; ;08.12.2005;24.01.2006;0.15;0.15;1;1;2;0;0;14;39;;;;;;;;
99850581;VD;Construction d'une villa jumelée A/B, garages;1; ; ;08.11.2005;26.01.2006;1.025;1.025;1;2;3;1;2;14;;;;;;;;;
99850580;VD;Construction d'une villa individuelle avec couvert à voiture;1; ; ;08.11.2005;26.01.2006;0.635;0.635;1;1;2;1;1;14;174;;;;;;;;
99846934;VD;Reconstruction de la véranda;2; ; ;10.10.2005;26.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99846888;VD;Nouvelle construction villa individuelle, piscine, garage;1; ; ;11.10.2005;05.01.2006;1.8;1.8;1;1;3;1;2;14;173;;;;;;;;
99846883;VD;Transformation d'un hôpital;3; ; ;11.10.2005;26.01.2006;5;7;1;0;5;1;0;83;;;;;;;;;
99852817;VD;Agrandissement d'un home médicalisé/Ascenseur, cafétéria;2; ; ;23.11.2005;26.01.2006;0.89;0.89;1;0;2;0;0;85;115;;;;;;;;
99852813;VD;Construction d'une villa individuelle avec garage;1; ; ;23.11.2005;05.01.2006;0.75;0.75;1;1;2;1;1;14;139;;;;;;;;
99861699;VD;Construction d'une villa familiale avec garage et piscine;1; ; ;19.01.2006; ;1.5;1.5;1;1;2;1;0;14;139;173;;;;;;;
99861695;VD;Construction d'une villa individuelle;1; ; ;19.01.2006; ;0.773;0.773;1;1;2;1;3;14;;;;;;;;;
99861691;VD;Rénovation et transformation d'un restaurant en habitation;3; ; ;17.01.2006; ;1.5;1.5;1;1;2;0;0;14;;;;;;;;;
99861688;VD;Construction villa                                         ;1; ; ;19.01.2006; ;0.71;0.71;1;1;2;1;2;14;139;174;;;;;;;
99861684;VD;Installation de nouvelles antennes et paraboles;2; ; ;16.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99861249;VD;Transformation d'une maison familiale/combles;3; ; ;20.01.2006; ;0.3;0.3;1;0;1;0;0;14;;;;;;;;;
99856297;VD;Construction d'une villa individuelle;1; ; ;13.12.2005;26.01.2006;0.45;0.45;1;1;2;0;0;14;;;;;;;;;
99854009;VD;Création d'une véranda;2; ; ;22.11.2005;11.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99864770;VD;Modification de la station téléphonie mobile existante;2; ; ;31.01.2006; ;0.07;0.07;1;0;0;0;0;631;;;;;;;;;
99864072;VD;Agrandissement d'une maison/Aménagement d'une véranda;2; ; ;30.01.2006; ;0.1;0.1;1;0;0;0;0;171;;;;;;;;;
99862932;VD;Construction d'une villa et d'un couvert à voitures;1; ; ;24.01.2006; ;0.65;0.65;1;1;2;1;0;14;174;;;;;;;;
99862930;VD;Construction d'une maison familiale avec garage et cabanon de jardin;1; ; ;26.01.2006; ;0.65;0.65;1;1;2;1;1;14;139;172;;;;;;;
99862927;VD;Construction d'une villa avec garage et couvert à voiture;1; ; ;24.01.2006; ;0.63;0.63;1;1;2;1;1;14;139;174;;;;;;;
99862924;VD;Transformation et agrandissement d'un immeuble PPE;2; ; ;26.01.2006; ;1.2;1.2;1;4;4;0;6;12;361;;;;;;;;
99862922;VD;Installation d'un aérorefroidisseur en toiture;2; ; ;26.01.2006; ;0.05;0.05;1;0;0;0;0;62;;;;;;;;;
99862921;VD;Aménagement d'un couvert pour 4 voitures;2; ; ;24.01.2006; ;0.05;0.05;1;0;0;0;0;174;;;;;;;;;
99788472;VD;Construction d'un immeuble résidentiel avec parking souterrain;1; ; ;14.11.2004;19.01.2006;9.5;9.5;1;32;6;1;1;12;131;;;;;;;;
99859183;VD;Pose d'une installation solaire photovoltaïque;2; ; ;02.01.2006; ;0.07;0.07;1;0;0;0;0;14;;;;;;;;;
99859181;VD;Construction d'une véranda;2; ; ;02.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99859180;VD;Transformation d'une habitation/salle de soins thérapeutique;3; ; ;05.01.2006; ;0.05;0.05;1;0;1;0;0;82;;;;;;;;;
99860530;VD;Agrandissement d'un chalet/pièce;2; ; ;10.01.2006; ;0.133;0.133;1;1;2;0;0;14;;;;;;;;;
99860529;VD;Agrandissement maison familiale, garage, salle de jeux, bureau;2; ; ;10.01.2006; ;0.45;0.45;1;0;0;1;0;14;;;;;;;;;
99860527;VD;Construction d'une cabane de jardin;2; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;172;;;;;;;;;
99860526;VD;Transformation des combles d'un bâtiment administratif/appartement;3; ; ;10.01.2006; ;0.65;0.65;1;1;1;0;0;14;;;;;;;;;
99864771;VD;Construction d'une piscine extérieure;1; ; ;31.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99850985;VD;Construction d'une villa familiale avec garage;1; ; ;09.11.2005;05.01.2006;0.63;0.63;1;1;2;1;2;14;;;;;;;;;
99851630;VD;Transformation d'une maison familiale/salon, cuisine;3; ; ;14.11.2005;11.01.2006;0.2;0.2;1;1;1;0;0;14;;;;;;;;;
99848826;VD;Rénovation d'un immeuble d'habitations/façades;4; ; ;27.10.2005;26.01.2006;1.4;1.4;1;42;0;0;0;12;;;;;;;;;
99848459;VD;Construction d'un restaurant d'entreprise;1; ; ;27.10.2005;26.01.2006;26;26;1;0;2;1;0;64;111;129;411;;;;;;
99842099;VD;Transformation et rénovation d'un immeuble locatif;3; ; ;15.09.2005;19.01.2006;0.8;0.8;1;8;4;0;0;12;;;;;;;;;
99821291;VD;Transformation d'un café-restaurant en habitation locatif et bureau;3; ; ;23.05.2005;19.01.2006;0.2;0.2;1;7;3;0;0;12;64;;;;;;;;
99848232;VD;Transformation et rénovation d'une villa, création garage et couvert;3;Jan 06;Sep 06;20.10.2005;05.01.2006;0.55;0.55;1;1;2;1;0;14;139;174;;;;;;;
99849532;VD;Transformation et agrandissement d'un chalet;2; ; ;01.11.2005;26.01.2006;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99859939;VD;Démolition d'une station service;5; ; ;05.01.2006; ;0.1;0.1;1;0;0;0;0;54;;;;;;;;;
99859937;VD;Transformation d'une habitation locative/Combles;3; ; ;04.01.2006; ;0.15;0.15;1;1;1;0;0;14;;;;;;;;;
99859935;VD;Transformation d'un halle de production;3; ; ;04.01.2006; ;3.5;3.5;1;0;2;0;0;31;37;64;;;;;;;
99858610;VD;Construction d'une maison individuelle;1; ; ;06.01.2006; ;0.5;0.5;1;1;0;0;0;14;;;;;;;;;
99858609;VD;Construction d'une villa individuelle et d'un couvert à voiture;1; ; ;05.01.2006; ;0.5;0.5;1;1;0;0;0;14;174;;;;;;;;
99858608;VD;Construction halle agricole, stabulation libre, fosse à purin, remise;1; ; ;05.01.2006; ;0.35;0.35;1;0;1;0;0;41;43;48;;;;;;;
99852037;VD;Construction d'une villa familiale avec garage;1; ; ;17.11.2005;05.01.2006;0.375;0.375;1;1;1;1;2;14;139;;;;;;;;
99853217;VD;Construction d'un groupe de 6 maisons, garages;1; ; ;23.11.2005;11.01.2006;3.3;3.3;6;6;2;1;6;19;139;;;;;;;;
99850997;VD;Transformation d'un bâtiment communal/logements, cabanon de jardin;3; ; ;08.11.2005;26.01.2006;0.6;0.6;1;3;3;0;5;66;172;;;;;;;;
99850989;VD;Construction d'une villa familiale;1; ; ;09.11.2005;05.01.2006;0.4;0.4;1;1;2;1;2;14;;;;;;;;;
99851631;VD;Construction de silos à céréales;1; ; ;08.11.2005;05.01.2006;0.7;0.7;0;0;0;0;0;34;;;;;;;;;
99848462;VD;Construction de 5 villas individuelles et 4 mitoyennes et de garages    ;1; ; ;27.10.2005;11.01.2006;4.3;4.3;9;9;2;1;0;14;139;;;;;;;;
99848246;VD;Construction immeuble d'habitation avec parking souterrain et couverts  ;1; ; ;20.10.2005;19.01.2006;2.8;2.8;1;10;3;1;7;12;131;174;;;;;;;
99848234;VD;Construction immeuble d'habitation avec parking souterrain et couverts  ;1; ; ;20.10.2005;19.01.2006;2.8;2.8;1;10;3;1;5;12;131;174;;;;;;;
99848241;VD;Construction immeuble d'habitation avec parking souterrain et couverts  ;1; ; ;20.10.2005;19.01.2006;2.8;2.8;1;10;3;1;9;12;131;174;;;;;;;
99860533;VD;Transformation bâtiment artisanal/cabinets médicaux et physiothérapie   ;3; ; ;10.01.2006; ;1.5;1.5;1;0;1;1;21;82;175;;;;;;;;
99860532;VD;Construction d'une maison individuelle avec garage;1; ; ;11.01.2006; ;0.485;0.485;1;1;2;0;2;14;;;;;;;;;
99860531;VD;Construction d'un abri-bus;1; ; ;09.01.2006; ;0.07;0.07;0;0;0;0;0;178;;;;;;;;;
99864087;VD;Construction d'un jardin d'hiver non-chauffé.;2; ; ;30.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99754900;VD;Construction d'un immeuble locatif;1; ; ;07.05.2004;12.01.2006;5;5;1;24;5;1;33;12;175;;;;;;;;
99846935;VD;Construction de 3 immeubles locatifs, parking souterrain, couverts;1; ; ;11.10.2005;26.01.2006;7.65;7.65;3;28;5;1;10;12;127;131;174;175;;;;;
99861706;VD;Construction villa individuelle Label Minergie, couvert à voitures;1; ; ;19.01.2006; ;0.7;0.7;1;1;2;1;0;14;174;;;;;;;;
99861704;VD;Construction d'une villa familiale;1; ; ;18.01.2006; ;0.411;0.411;1;1;3;0;5;14;;;;;;;;;
99861254;VD;Aménagement d'un biotope avec un bassin de baignade écologique;1; ; ;10.01.2006; ;0.05;0.05;0;0;0;0;0;;;;;;;;;;
99861253;VD;Construction d'un magasin ALDI et d'un entrepôt de stockage, parking    ;1; ; ;17.01.2006; ;1;1;1;0;0;0;99;31;62;175;;;;;;;
99861252;VD;Démolition d'un bâtiment industriel;5; ; ;17.01.2006; ;0.05;0.05;1;0;0;0;0;37;;;;;;;;;
99861251;VD;Transformation d'un bâtiment commercial/Appartement;3; ; ;18.01.2006; ;0.175;0.175;1;1;1;0;0;14;;;;;;;;;
99861250;VD;Construction de 7 villas groupées, séparées par les garages;1; ; ;18.01.2006; ;2.7;2.7;7;7;3;0;0;19;139;;;;;;;;
99862856;VD;Agrandissement d'un hangar agricole                  ;2; ; ;26.01.2006; ;0.05;0.05;1;0;0;0;0;41;;;;;;;;;
99862937;VD;Construction d'une villa familiale avec couvert à voiture, piscine;1; ; ;27.01.2006; ;0.638;0.638;1;1;2;1;4;14;173;174;;;;;;;
99862935;VD;Construction d'un jardin d'hiver non chauffé;2; ; ;23.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99757668;VD;Démolition des bâtiments Nos. ECA 3141 et 3153;5; ; ;21.05.2004;12.01.2006;0.08;0.08;2;0;0;0;0;12;;;;;;;;;
99855203;VD;Agrandissement d'une villa/pièces;2; ; ;30.11.2005;05.01.2006;0.46;0.46;1;1;2;0;0;14;;;;;;;;;
99852045;VD;Changement d'un magasin en TAKE-AWAY;3; ; ;15.11.2005;05.01.2006;0.04;0.04;1;0;0;0;0;111;;;;;;;;;
99827167;VS;Umbau eines Mehrfamilienhauses       ;3;Mrz 06;Mai 06;22.06.2005;26.01.2006;0.14;0.14;1;0;3;1;0;12;;;;;;;;;
99841725;VS;Neues Dach beim Einfamilienhaus;4;Mai 06; ;15.09.2005;26.01.2006;0.04;0.04;1;1;0;0;0;14;;;;;;;;;
99839542;VS;Renovation/Umbau Stall und Scheune in ein Ferienhaus mit Solaranlage    ;3;Apr 06;Dez 06;31.08.2005;12.01.2006;0.12;0.12;1;1;2;0;0;14;;;;;;;;;
99858870;VS;Umbau Wohnung im Mehrfamilienhaus mit Neubau eines Autounterstandes     ;3; ; ;10.01.2006; ;0.08;0.08;1;1;1;0;0;12;174;;;;;;;;
99858873;VS;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;04.01.2006; ;0.75;0.75;1;1;2;1;0;14;;;;;;;;;
99858880;VS;Fassadensanierung beim Einfamilienhaus;4; ; ;04.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99862589;VS;Neubau einer Stützmauer;1; ; ;23.01.2006; ;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99862588;VS;Fassadenrenovation beim Internat;3; ; ;24.01.2006; ;0.15;0.15;1;0;0;0;0;24;;;;;;;;;
99862587;VS;Neubau eines Einfamilienhauses mit integrierter Garage/Zufahrtstrasse;1; ; ;24.01.2006; ;0.55;0.55;1;1;1;1;0;14;211;;;;;;;;
99862083;VS;Renovation einer Kapelle;4; ; ;20.01.2006; ;0.07;0.07;1;0;0;0;0;151;;;;;;;;;
99862081;VS;Anbau Keller beim Einfamilienhaus, Neubau Stützmauer;2; ; ;16.01.2006; ;0.09;0.09;1;0;0;1;0;14;431;;;;;;;;
99860142;VS;Neubau/Wiederaufbau eines Einfamilienhauses/Sommerhaus                  ;1; ; ;05.01.2006; ;0.3;0.3;1;1;2;1;2;14;;;;;;;;;
99860090;VS;Abbruch eines Zweifamilienhauses;5; ; ;09.01.2006; ;0.05;0.05;1;2;0;0;0;14;;;;;;;;;
99860089;VS;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;09.01.2006; ;0.7;0.7;1;1;2;1;0;14;;;;;;;;;
99860236;VS;Neubau eines Mehrfamilienhauses mit einer Einstellhalle;1; ; ;10.01.2006; ;3;3;1;7;5;1;0;12;131;;;;;;;;
99860234;VS;Renovation des Flachdaches beim Schulhaus;4; ; ;09.01.2006; ;0.1;0.1;1;0;0;0;0;22;;;;;;;;;
99860232;VS;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;09.01.2006; ;0.7;0.7;1;1;2;1;0;14;;;;;;;;;
99858881;VS;Sanierung Turnhallen und Neubau Trainings/Krafträume;1; ; ;05.01.2006; ;2;2;2;0;1;0;0;121;122;129;;;;;;;
99862586;VS;Farbanstrich der Fassaden beim Einfamilienhaus;4; ; ;31.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99862581;VS;Erweiterung und Umbau einer Alphütte                       ;2; ; ;24.01.2006; ;0.25;0.25;1;1;2;0;0;14;;;;;;;;;
99862578;VS;Neubau eines Einfamilienhauses mit angebauter Doppelgarage;1; ; ;24.01.2006; ;0.55;0.55;1;1;2;1;0;14;139;;;;;;;;
99863808;VS;Anbau Balkon beim Wohnhaus;2; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99863807;VS;Fenstersanierung beim Einfamilienhaus;3; ; ;30.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99863803;VS;Neubau Silo;1; ; ;30.01.2006; ;0.05;0.05;1;0;0;0;0;34;;;;;;;;;
99863802;VS;Umbau Autowerkstätte in Landmaschinenwerkstätte;3; ; ;31.01.2006; ;0.02;0.02;1;0;1;0;0;38;;;;;;;;;
99863801;VS;Umbau einer Eigentumswohnung;3; ; ;31.01.2006; ;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99863800;VS;Neubau eines Mehrfamilienhauses;1; ; ;31.01.2006; ;5.5;5.5;1;22;0;0;0;12;;;;;;;;;
99858879;VS;Renovation und Umbau eines Einfamilienhauses;3; ; ;11.01.2006; ;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99858872;VS;Renovation und Umbau eines Einfamilienhauses;3; ; ;10.01.2006; ;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99856431;VS;Neubau Wintergarten;1;Mrz 06; ;12.12.2005;12.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99850766;VS;Renovation einer Kirche;4;Mai 06; ;09.11.2005;12.01.2006;0.5;0.5;1;0;0;0;0;151;;;;;;;;;
99850767;VS;Einbau einer Wohnung im Einfamilienhaus;3;Jan 06;Apr 06;08.11.2005;03.01.2006;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99833179;VS;Construction d'un petit chemin agricole;1; ; ;19.07.2005;10.01.2006;0.15;0.15;0;0;0;0;0;242;;;;;;;;;
99833262;VS;Construction d'une véranda;2; ; ; ;10.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99834644;VS;Construction d'une maison individuelle avec garage;1; ; ;08.08.2005;05.01.2006;0.382;0.382;1;1;2;0;0;14;139;;;;;;;;
99860054;VS;Construction d'une maison d'habitation avec garage;1; ; ;10.01.2006; ;0.538;0.538;1;1;2;1;2;14;139;;;;;;;;
99860051;VS;Construction d'une maison familiale avec garages;1; ; ;10.01.2006; ;0.452;0.452;1;1;2;1;2;14;139;;;;;;;;
99860049;VS;Construction d'un chalet de vacances;1; ; ;10.01.2006; ;0.532;0.532;1;1;3;1;2;14;;;;;;;;;
99863432;VS;Construction d'une villa avec couvert à voitures;1; ; ;26.01.2006; ;0.45;0.45;1;1;2;0;0;14;174;;;;;;;;
99863431;VS;Transformation d'une habitation/toiture;4; ; ;26.01.2006; ;0.06;0.06;1;1;0;0;0;14;;;;;;;;;
99863430;VS;Construction d'un jardin d'hiver;2; ; ;24.01.2006; ;0.03;0.03;1;0;0;0;0;171;;;;;;;;;
99863429;VS;Construction d'un couvert;1; ; ;24.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99863428;VS;Transformation et rénovation habitation/façade et création de vélux;3; ; ;26.01.2006; ;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99864499;VS;Pose d'une cabane de jardin;1; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;172;;;;;;;;;
99864648;VS;Construction d'une villa avec garage;1; ; ;31.01.2006; ;0.476;0.476;1;1;1;0;0;14;139;;;;;;;;
99864641;VS;Rénovation d'une habitation/toiture;4; ; ;31.01.2006; ;0.015;0.015;1;1;0;0;0;14;;;;;;;;;
99864694;VS;Construction d'une villa individuelle avec garage;1; ; ;31.01.2006; ;0.45;0.45;1;1;2;1;0;14;139;;;;;;;;
99864693;VS;Construction de garages;1; ; ;31.01.2006; ;0.06;0.06;1;0;0;0;0;139;;;;;;;;;
99863466;VS;Construction d'une maison d'habitation avec garage;1; ; ;26.01.2006; ;0.422;0.422;1;1;1;0;0;14;139;;;;;;;;
99863465;VS;Construction d'un immeuble résidentiel avec garage et route d'accès;1; ; ;26.01.2006; ;3.178;3.178;1;9;3;1;10;12;131;211;;;;;;;
99863464;VS;Démolition d'une grange;5; ; ;26.01.2006; ;0.05;0.05;1;0;0;0;0;43;;;;;;;;;
99863301;VS;Construction d'une villa avec garage;1; ; ;24.01.2006; ;0.37;0.37;1;1;2;0;0;14;139;;;;;;;;
99863300;VS;Construction d'une villa avec garage;1; ; ;24.01.2006; ;0.512;0.512;1;1;2;0;0;14;139;;;;;;;;
99847038;VS;Construction d'un chalet et d'un garage;1;Mai 06; ;11.10.2005;26.01.2006;0.373;0.373;1;1;2;1;0;14;139;;;;;;;;
99852739;VS;Transformation et agrandissement d'une habitation;2; ; ;17.11.2005;05.01.2006;0.1;0.1;1;1;1;0;0;14;;;;;;;;;
99862223;VS;Construction d'un couvert à véhicules;1; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99862219;VS;Construction d'une villa avec garage;1; ; ;19.01.2006; ;0.377;0.377;1;1;1;1;0;14;139;;;;;;;;
99862214;VS;Construction d'une villa avec garage;1; ; ;19.01.2006; ;0.441;0.441;1;1;2;0;0;14;139;;;;;;;;
99862211;VS;Rénovation et agrandissement d'une villa, création couvert à voitures   ;2; ; ;19.01.2006; ;0.038;0.038;1;1;0;1;0;14;174;;;;;;;;
99862202;VS;Construction d'une villa et d'un local;1; ; ;19.01.2006; ;0.403;0.403;2;1;1;0;0;14;41;;;;;;;;
99862109;VS;Transformation d'une grange-écurie en chalet de vacances;3; ; ;17.01.2006; ;0.105;0.105;1;1;2;0;0;14;;;;;;;;;
99862102;VS;Construction d'un couvert à voitures;1; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99862062;VS;Transformation d'une habitation/chauffage;3; ; ;17.01.2006; ;0.03;0.03;0;0;0;0;0;14;;;;;;;;;
99861094;VS;Construction d'un chalet avec garage;1; ; ;10.01.2006; ;0.411;0.411;1;1;2;0;1;14;139;;;;;;;;
99861039;VS;Construction d'un garage avec terrasse;1; ; ;10.01.2006; ;0.05;0.05;1;0;0;0;0;139;;;;;;;;;
99861104;VS;Construction d'un chalet de vacances;1; ; ;10.01.2006; ;0.168;0.168;1;1;2;0;1;14;;;;;;;;;
99861101;VS;Construction d'un chalet;1; ; ;10.01.2006; ;0.204;0.204;1;1;2;0;1;14;;;;;;;;;
99859670;VS;Transformation d'une habitation, création d'un couvert à voitures;3; ; ;03.01.2006; ;0.05;0.05;1;1;0;0;0;14;174;;;;;;;;
99859904;VS;Construction d'un immeuble résidentiel avec parking et places de parc;1; ; ;05.01.2006; ;6.958;6.958;1;36;7;1;14;12;131;175;;;;;;;
99859903;VS;Construction de 4 chalets avec garages et couverts à voitures;1; ; ;05.01.2006; ;2.017;2.017;4;4;2;1;4;14;139;174;;;;;;;
99859901;VS;Construction d'une maison d'habitation avec couvert à voitures;1; ; ;05.01.2006; ;0.5;0.5;1;1;2;1;0;14;174;;;;;;;;
99859899;VS;Construction d'une maison d'habitation avec garage;1; ; ;05.01.2006; ;0.4;0.4;1;1;2;1;0;14;139;;;;;;;;
99859897;VS;Construction d'un chalet et de 3 garages;1; ; ;05.01.2006; ;0.411;0.411;1;1;2;1;0;14;139;;;;;;;;
99859896;VS;Transformation et rénovation grange-écurie en habitation avec garage    ;3; ; ;05.01.2006; ;0.2;0.2;1;1;2;0;0;14;139;;;;;;;;
99859895;VS;Agrandissement d'un atelier de menuiserie avec bureau;2; ; ;05.01.2006; ;0.355;0.355;1;0;0;1;0;38;63;;;;;;;;
99860003;VS;Construction de 2 immeubles résidentiels                        ;1; ; ;12.01.2006; ;7.6;7.6;2;24;5;1;60;12;131;175;;;;;;;
99860001;VS;Construction d'un immeuble résidentiel avec garages;1; ; ;12.01.2006; ;1.65;1.65;1;4;2;1;0;12;139;;;;;;;;
99859999;VS;Construction d'une villa avec garage;1; ; ;06.01.2006; ;0.65;0.65;1;1;2;0;0;14;139;;;;;;;;
99859998;VS;Construction d'une villa;1; ; ;05.01.2006; ;0.45;0.45;1;1;0;0;0;14;;;;;;;;;
99859996;VS;Transformation et agrandissement du mayen;2; ; ;12.01.2006; ;0.2;0.2;1;1;1;1;0;14;;;;;;;;;
99859528;VS;Construction d'une villa avec garage;1; ; ;05.01.2006; ;0.43;0.43;1;1;2;1;4;14;139;;;;;;;;
99859527;VS;Transformation d'un couvert/fermeture;3; ; ;03.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99856123;VS;Construction d'une villa avec couvert à voitures;1;Mrz 06; ;06.12.2005;31.01.2006;0.68;0.68;1;1;1;1;1;14;174;;;;;;;;
99853959;VS;Transformation d'un bâtiment commercial;3; ; ;24.11.2005;12.01.2006;0.17;0.17;1;0;0;0;0;61;;;;;;;;;
99855074;VS;Transformation d'une habitation;3; ; ;01.12.2005;05.01.2006;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99854918;VS;Construction d'une villa avec couvert à voitures;1;Mrz 06; ;29.11.2005;19.01.2006;0.47;0.47;1;1;2;0;0;14;174;;;;;;;;
99854917;VS;Construction d'une villa avec couvert à voitures;1;Mrz 06; ;29.11.2005;19.01.2006;0.47;0.47;1;1;2;0;0;14;174;;;;;;;;
99854916;VS;Construction d'une villa avec couvert à voitures;1;Mrz 06; ;29.11.2005;19.01.2006;0.47;0.47;1;1;2;0;0;14;174;;;;;;;;
99851519;VS;Construction d'une villa avec garage;1;Mrz 06; ;08.11.2005;05.01.2006;0.437;0.437;1;1;2;1;2;14;139;;;;;;;;
99851514;VS;Transformation d'un chalet;3; ; ;08.11.2005;10.01.2006;0.05;0.05;1;1;0;1;0;14;;;;;;;;;
99851501;VS;Transformation et rénovation d'un mayen;3; ; ;09.11.2005;05.01.2006;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99848360;VS;Rénovation d'une habitation/toiture;4; ; ;18.10.2005;17.01.2006;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99848359;VS;Construction d'une villa avec couvert à voitures et d'un jardin d'hiver ;1;Apr 06; ;18.10.2005;17.01.2006;0.53;0.53;1;1;1;0;0;14;171;174;;;;;;;
99849468;VS;Construction d'un chalet;1;Mrz 06; ;25.10.2005;31.01.2006;0.302;0.302;1;1;2;0;2;14;;;;;;;;;
99849442;VS;Construction d'une maison individuelle avec garage;1;Apr 06; ;27.10.2005;17.01.2006;0.36;0.36;1;1;3;1;0;14;139;;;;;;;;
99838939;VS;Rénovation d'un mayen/toiture;4; ; ;23.08.2005;17.01.2006;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99844715;VS;Construction d'un chalet avec garage;1;Apr 06; ;27.09.2005;05.01.2006;0.925;0.925;1;2;3;1;0;14;139;;;;;;;;
99824674;VS;Construction de deux immeubles résidentiels                       ;1;Apr 06; ;07.06.2005;17.01.2006;4.663;4.663;2;12;4;1;6;12;139;;;;;;;;
99833279;VS;Construction d'une maison familiale avec couvert à voiture;1;Jan 06; ;19.07.2005;12.01.2006;0.38;0.38;1;1;2;0;0;14;;;;;;;;;
99843721;VS;Transformation d'une habitation;3;Mrz 06; ;22.09.2005;12.01.2006;0.08;0.08;1;1;2;0;0;14;;;;;;;;;
99859887;VS;Construction d'un chalet résidentiel;1; ; ;05.01.2006; ;1.422;1.422;1;6;3;0;7;12;;;;;;;;;
99859886;VS;Agrandissement d'une habitation/cave et création d'un garage;2; ; ;05.01.2006; ;0.03;0.03;1;1;0;0;0;14;139;;;;;;;;
99859873;VS;Construction d'un rural à bovins, grange, hangar et raccordement;1; ; ;05.01.2006; ;0.4;0.4;1;0;0;0;0;41;42;43;48;57;58;;;;
99859534;VS;Construction d'un chalet conventionnel avec couvert à voitures;1; ; ;05.01.2006; ;0.45;0.45;1;1;2;0;0;14;174;;;;;;;;
99859529;VS;Construction d'un garage enterré;1; ; ;03.01.2006; ;0.03;0.03;1;0;0;1;0;139;;;;;;;;;
99856127;VS;Agrandissement d'un dépôt-atelier;2;Jan 06; ;06.12.2005;26.01.2006;0.1;0.1;1;0;0;0;0;38;;;;;;;;;
99853721;VS;Transformation d'une grange en maison d'habitation;3;Feb 06; ;24.11.2005;12.01.2006;0.6;0.6;1;1;3;1;0;14;;;;;;;;;
